ad_id,Unique ID,segment,scrape_date,created_date,updated_date,Estate,saleable_area_ft2,gross_area_ft2,price_hkdm,rent_hkd,Duplicated,pricechange,latest_date_filter
2785839,27858392023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Double Cove PHASE 4 New Territories Ma On Shan Block and Unit: Issue 4. Flat G, Block 8, Jun'an Building age: 6 Year Show more info about the Estate Double Cove",553.0,,8.8,,N,False,Y
2785836,27858362023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,Wah Fung Gardens Kowloon Kwun Tong Block and Unit: full layer Building age: 50 Year Show more info about the Estate Wah Fung Gardens,544.0,,5.3,,N,False,Y
2785829,27858292023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"La Place De Victoria HK Island North Point Block and Unit: High Floor,La Place De Victoria Building age: 18 Year Show more info about the Estate La Place De Victoria",934.0,,19.0,,N,False,Y
2785826,27858262023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,Kingswood Villas LOCWOOD New Territories Tin Shui Wai Block and Unit: Tower 01B Show more info about the Estate Kingswood Villas,633.0,814.0,5.7,,N,False,Y
2785823,27858232023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,One Silversea Kowloon Olympic Block and Unit: 2 Block C Building age: 17 Year Show more info about the Estate One Silversea,665.0,898.0,15.08,,N,False,Y
2785844,27858442023-09-21,Residential,2023-09-21,2023-09-13,2023-09-16,Hongway Garden HK Island Sheung Wan Block and Unit: Tower B 2 Building age: 36 Year Show more info about the Estate Hongway Garden,437.0,576.0,7.5,,N,False,Y
2785845,27858452023-09-21,Residential,2023-09-21,2023-09-13,2023-09-16,Fieldstate26286699 New Territories Tsuen Wan Block and Unit: full layer,,700.0,4.28,,N,False,Y
2785846,27858462023-09-21,Residential,2023-09-21,2023-09-13,2023-09-15,Shatin New Town New Territories Shatin Block and Unit: Block D1 (Bamboo Grove Court) H Building age: 40 Year Show more info about the Estate Shatin New Town,427.0,559.0,5.3,,N,False,Y
2785867,27858672023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,Tai Fook Centre New Territories Yuen Long Block and Unit: 4 Building age: 34 Year Show more info about the Estate Tai Fook Centre,495.0,648.0,4.5,,N,False,Y
2785865,27858652023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Kam Fai Building Kowloon Yau Ma Tei Block and Unit: Mid Floor,Kam Fai Building Building age: 45 Year Show more info about the Estate Kam Fai Building",340.0,,4.1,,N,False,Y
2785862,27858622023-09-21,Residential,2023-09-21,2023-09-13,2023-09-18,"Wetland Seasons Park Phase 1 New Territories Tin Shui Wai Block and Unit: Room B5, Block 16 Show more info about the Estate Wetland Seasons Park",484.0,,6.498,,N,False,Y
2785857,27858572023-09-21,Residential,2023-09-21,2023-09-13,2023-09-20,Oceania Heights New Territories Tuen Mun Block and Unit: 2 Block H Building age: 19 Year Show more info about the Estate Oceania Heights,446.0,599.0,5.8,,N,False,Y
2785856,27858562023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Riviera Gardens New Territories Tsuen Wan Block and Unit: Mid Floor,TOWER 19 Building age: 33 Year Show more info about the Estate Riviera Gardens",646.0,773.0,6.6,,N,False,Y
2785855,27858552023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,Lai Tsui Court Kowloon Cheung Sha Wan Block and Unit: full layer Show more info about the Estate Lai Tsui Court,450.0,,5.38,,N,False,Y
2785851,27858512023-09-21,Residential,2023-09-21,2023-09-13,2023-09-16,La Lumiere Kowloon Hung Hom Block and Unit: Pleasant mid-level Building age: 7 Year Show more info about the Estate La Lumiere,430.0,,7.75,,N,False,Y
2785850,27858502023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"City One Shatin Phase 4 New Territories Shatin Block and Unit: High Floor,BLOCK 44,4期 Building age: 36 Year Show more info about the Estate City One Shatin",284.0,,4.28,,N,False,Y
2785848,27858482023-09-21,Residential,2023-09-21,2023-09-13,2023-09-20,Nerine Cove New Territories Tuen Mun Block and Unit: 1 Block E Building age: 23 Year Show more info about the Estate Nerine Cove,530.0,718.0,5.6,,N,False,Y
2785591,27855912023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Ultima ULTIMA PHASE 2 Kowloon Ho Man Tin Block and Unit: Room B, Tower 5, Phase 2 Building age: 7 Year Show more info about the Estate Ultima",1221.0,,29.98,,N,False,Y
2785583,27855832023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"K.city Kowloon Kai Tak Block and Unit: Room A, Block 8 Building age: 5 Year Show more info about the Estate K.city",371.0,,7.5,,N,False,Y
2786333,27863332023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,Ealing Court Kowloon Jordan Block and Unit: Yiling Court Middle Floor Building age: 42 Year Show more info about the Estate Ealing Court,260.0,,3.68,,N,False,Y
2785215,27852152023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,Flora Plaza New Territories Fanling Block and Unit: 05 Block D Building age: 28 Year Show more info about the Estate Flora Plaza,370.0,517.0,4.6,,N,False,Y
2785235,27852352023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Kellet Court Kowloon Hung Hom Block and Unit: High Floor,Kellet Court Building age: 12 Year Show more info about the Estate Kellet Court",296.0,518.0,4.58,,N,False,Y
2785234,27852342023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"The Sherwood New Territories Tuen Mun Block and Unit: Room F, Block 9 Building age: 18 Year Show more info about the Estate The Sherwood",584.0,790.0,5.0,,N,False,Y
2785233,27852332023-09-21,Residential,2023-09-21,2023-09-13,2023-09-19,"Greenfield Garden New Territories Tsing Yi Block and Unit: Unit A,High Floor,TOWER 11 Building age: 33 Year Show more info about the Estate Greenfield Garden",450.0,,6.3,,N,False,Y
2785232,27852322023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,Mang Kung Uk New Territories Clear Water Bay Block and Unit: twenty two Show more info about the Estate Mang Kung Uk,700.0,,5.0,,N,False,Y
2785231,27852312023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,Lok Nga Court Kowloon Ngau Tau Kok Block and Unit: Yayi Court (Block D) Room 8 Building age: 39 Year Show more info about the Estate Lok Nga Court,447.0,544.0,4.185,,N,False,Y
2785229,27852292023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,Skyline Plaza New Territories Tsuen Wan Block and Unit: Room G Show more info about the Estate Skyline Plaza,530.0,704.0,8.5,,N,False,Y
2785228,27852282023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Chelsea Heights New Territories Tuen Mun Block and Unit: Room G, Tower 2 Building age: 25 Year Show more info about the Estate Chelsea Heights",511.0,644.0,5.62,,N,False,Y
2785227,27852272023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Tuen Mun Town Plaza New Territories Tuen Mun Block and Unit: Room C, Tower 2 Building age: 36 Year Show more info about the Estate Tuen Mun Town Plaza",326.0,448.0,3.68,,N,False,Y
2785224,27852242023-09-21,Residential,2023-09-21,2023-09-13,2023-09-20,Lok Nga Court Kowloon Ngau Tau Kok Block and Unit: Ya Jing Pavilion (Block B) Room 7 Building age: 39 Year Show more info about the Estate Lok Nga Court,431.0,523.0,3.9,,N,True,Y
2785218,27852182023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Goldwin Heights HK Island Western Mid-levels Block and Unit: Unit E,Mid Floor,Goldwin Heights Building age: 29 Year Show more info about the Estate Goldwin Heights",801.0,,15.888,,N,False,Y
2785214,27852142023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,Kingswood Villas LYNWOOD New Territories Tin Shui Wai Block and Unit: 07G Building age: 26 Year Show more info about the Estate Kingswood Villas,547.0,709.0,4.9,,N,False,Y
2785237,27852372023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Bakerview Kowloon Hung Hom Block and Unit: Low Floor,BakerView Building age: 20 Year Show more info about the Estate Bakerview",335.0,520.0,4.68,,N,False,Y
2785210,27852102023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Richland Gardens Kowloon Kowloon Bay Block and Unit: Mid Floor,BLOCK 18 Building age: 38 Year Show more info about the Estate Richland Gardens",407.0,,4.5,,N,False,Y
2785205,27852052023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Cheron Court Kowloon Hung Hom Block and Unit: Unit A,Mid Floor,Cheron Court Building age: 27 Year Show more info about the Estate Cheron Court",338.0,560.0,4.98,,N,False,Y
2785204,27852042023-09-21,Residential,2023-09-21,2023-09-12,2023-09-12,Heya Aqua Kowloon Cheung Sha Wan Block and Unit: 1 Tower A Building age: 6 Year Show more info about the Estate Heya Aqua,491.0,,8.3,,N,False,Y
2785203,27852032023-09-21,Residential,2023-09-21,2023-09-12,2023-09-12,"Central Park Towers New Territories Tin Shui Wai Block and Unit: Unit E,High Floor,TOWER 1 Building age: 16 Year Show more info about the Estate Central Park Towers",832.0,1109.0,9.6,,N,False,Y
2785201,27852012023-09-21,Residential,2023-09-21,2023-09-12,2023-09-12,"The Sherwood New Territories Tuen Mun Block and Unit: Mid Floor,BLOCK 12 Building age: 18 Year Show more info about the Estate The Sherwood",361.0,,3.0,,N,False,Y
2785200,27852002023-09-21,Residential,2023-09-21,2023-09-12,2023-09-13,"Kingswood Villas LOCWOOD New Territories Tin Shui Wai Block and Unit: Flat B, Tower 1 Building age: 26 Year Show more info about the Estate Kingswood Villas",633.0,814.0,5.7,,N,False,Y
2785199,27851992023-09-21,Residential,2023-09-21,2023-09-12,2023-09-12,"King's View Court HK Island Quarry Bay Block and Unit: Mid Floor,BLOCK D Building age: 47 Year Show more info about the Estate King's View Court",687.0,,10.2,,N,False,Y
2785193,27851932023-09-21,Residential,2023-09-21,2023-09-12,2023-09-15,"Central Park Towers New Territories Tin Shui Wai Block and Unit: Room G, Tower 6 Building age: 16 Year Show more info about the Estate Central Park Towers",588.0,777.0,6.13,,N,True,Y
2785190,27851902023-09-21,Residential,2023-09-21,2023-09-12,2023-09-12,"Whampoa Garden SITE 2 Kowloon Whampoa Block and Unit: Unit H,Low Floor,BLOCK 16,SITE 2 Building age: 38 Year Show more info about the Estate Whampoa Garden",466.0,,6.98,,N,False,Y
2785188,27851882023-09-21,Residential,2023-09-21,2023-09-12,2023-09-12,"The Platinum Kowloon Mong Kok Block and Unit: Unit B,High Floor,The Platinum Building age: 19 Year Show more info about the Estate The Platinum",221.0,,4.08,,N,False,Y
2785236,27852362023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Wisdom Building Kowloon Hung Hom Block and Unit: Mid Floor,Wisdom Building Building age: 25 Year Show more info about the Estate Wisdom Building",329.0,539.0,4.88,,N,False,Y
2785242,27852422023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Man Yiu Building Kowloon Jordan Block and Unit: Unit 26,High Floor,Man Yiu Building Building age: 54 Year Show more info about the Estate Man Yiu Building",605.0,,6.28,,N,False,Y
2785582,27855822023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Lake Silver New Territories Ma On Shan Block and Unit: Silver Lake. Room E, Tower 2, Tianfeng Building age: 14 Year Show more info about the Estate Lake Silver",604.0,792.0,8.2,,N,False,Y
2785273,27852732023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Sea Crest Villa New Territories Tsuen Wan Sham Tseng Block and Unit: Unit C,High Floor,BLOCK 2 Building age: 28 Year Show more info about the Estate Sea Crest Villa",623.0,,5.55,,N,False,Y
2785306,27853062023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Wah Ming Est New Territories Fanling Block and Unit: Unit 27,Mid Floor,BLOCK 2 Show more info about the Estate Wah Ming Est",147.0,191.0,0.6,,N,False,Y
2785302,27853022023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Residence Bel-Air BEL-AIR ON THE PEAK HK Island Southern District Block and Unit: Flat B, Tower 2 Building age: 19 Year Show more info about the Estate Residence Bel-Air",723.0,912.0,18.0,,N,False,Y
2785301,27853012023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Bijou Apartments Kowloon Prince Edward Block and Unit: High Floor,Bijou Apartments Building age: 20 Year Show more info about the Estate Bijou Apartments",418.0,,8.0,,N,False,Y
2785296,27852962023-09-21,Residential,2023-09-21,2023-09-16,2023-09-16,"Robinson Heights HK Island Western Mid-levels Block and Unit: Mid Floor,TOWER 1 Building age: 34 Year Show more info about the Estate Robinson Heights",745.0,,16.38,,N,False,Y
2785291,27852912023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,Grand Horizon New Territories Tsing Yi Block and Unit: 2 seats G Building age: 23 Year Show more info about the Estate Grand Horizon,488.0,643.0,6.98,,N,False,Y
2785290,27852902023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,Monti HK Island Shaukeiwan Block and Unit: B Building age: 3 Year Show more info about the Estate Monti,285.0,,5.6,,N,False,Y
2785289,27852892023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,Sheung Man Court New Territories Tsuen Wan Block and Unit: - Show more info about the Estate Sheung Man Court,377.0,,4.58,,N,False,Y
2785279,27852792023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Lai Yan Court Kowloon Mei Foo Block and Unit: Unit 7,High Floor,BLOCK C Building age: 22 Year Show more info about the Estate Lai Yan Court",428.0,568.0,4.45,,N,False,Y
2785275,27852752023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Carson Mansion Kowloon Tsim Sha Tsui Block and Unit: Unit A,Mid Floor,Carson Mansion Building age: 45 Year Show more info about the Estate Carson Mansion",789.0,,5.99,,N,False,Y
2785274,27852742023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Hop Yick Centre New Territories Yuen Long Block and Unit: Unit C,Low Floor,Hop Yick Centre Building age: 41 Year Show more info about the Estate Hop Yick Centre",422.0,,3.3,,N,False,Y
2785269,27852692023-09-21,Residential,2023-09-21,2023-09-13,2023-09-20,"The Vantage Kowloon Hung Hom Block and Unit: Mid Floor,The Vantage Show more info about the Estate The Vantage",391.0,,7.68,,N,False,Y
2785251,27852512023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Aqua Blue New Territories Tuen Mun Castle Peak Road Block and Unit: Mid Floor,BLOCK 7,大廈 Building age: 20 Year Show more info about the Estate Aqua Blue",934.0,1266.0,9.98,,N,False,Y
2785268,27852682023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,Sha Kok Mei New Territories Sai Kung Block and Unit: 111 Show more info about the Estate Sha Kok Mei,700.0,,6.38,,N,False,Y
2785266,27852662023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Aegean Coast New Territories Tuen Mun Castle Peak Road Block and Unit: High Floor,TOWER 3 Building age: 21 Year Show more info about the Estate Aegean Coast",617.0,811.0,7.5,,N,False,Y
2785265,27852652023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"Aqua Blue New Territories Tuen Mun Castle Peak Road Block and Unit: Unit A,Mid Floor,BLOCK 7,大廈 Building age: 20 Year Show more info about the Estate Aqua Blue",934.0,1266.0,9.98,,N,False,Y
2785264,27852642023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"The Hillgrove New Territories Tuen Mun Castle Peak Road Block and Unit: Low Floor,CEDAR I Building age: 21 Year Show more info about the Estate The Hillgrove",840.0,1088.0,9.0,,N,False,Y
2785263,27852632023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,Apartment Kowloon Kowloon City Block and Unit: full layer,250.0,,2.8,,N,False,Y
2785261,27852612023-09-21,Residential,2023-09-21,2023-09-13,2023-09-17,"Hoi Lok Court Kowloon Nam Cheong Block and Unit: High Floor,BLOCK D Show more info about the Estate Hoi Lok Court",383.0,,5.18,,N,False,Y
2785256,27852562023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,Kai Leng Village New Territories Fanling Block and Unit: full layer,700.0,,6.38,,N,False,Y
2785255,27852552023-09-21,Residential,2023-09-21,2023-09-13,2023-09-15,"Hiu Ming Court Kowloon Kwun Tong Block and Unit: High Floor,Hiu Ming Court Building age: 44 Year Show more info about the Estate Hiu Ming Court",441.0,,4.39,,N,False,Y
2785254,27852542023-09-21,Residential,2023-09-21,2023-09-13,2023-09-15,"Joyful Villas Kowloon Kwun Tong Block and Unit: Mid Floor,1座 Building age: 47 Year Show more info about the Estate Joyful Villas",584.0,,5.8,,N,False,Y
2785252,27852522023-09-21,Residential,2023-09-21,2023-09-13,2023-09-13,"La Cite Noble New Territories Tseung Kwan O Block and Unit: High Floor,BLOCK 4 Building age: 24 Year Show more info about the Estate La Cite Noble",433.0,,6.7,,N,False,Y
2785185,27851852023-09-21,Residential,2023-09-21,2023-09-12,2023-09-12,Sunshine City Phase 2 New Territories Ma On Shan Block and Unit: Tower C 1 Building age: 27 Year Show more info about the Estate Sunshine City,490.0,605.0,6.8,,N,False,Y
2785183,27851832023-09-21,Residential,2023-09-21,2023-09-12,2023-09-12,Liberte Kowloon Lai Chi Kok Block and Unit: 1 Block B Building age: 20 Year Show more info about the Estate Liberte,517.0,669.0,7.95,,N,False,Y
2785181,27851812023-09-21,Residential,2023-09-21,2023-09-12,2023-09-20,"One Silversea Kowloon Olympic Block and Unit: Room C, Tower 2 Building age: 17 Year Show more info about the Estate One Silversea",665.0,898.0,15.08,,N,False,Y
2785085,27850852023-09-21,Residential,2023-09-21,2023-09-12,2023-09-19,"Kornhill HK Island Quarry Bay Block and Unit: Room 4, middle floor, Block E Building age: 36 Year Show more info about the Estate Kornhill",596.0,748.0,8.1,,N,True,Y
2785104,27851042023-09-21,Residential,2023-09-21,2023-09-12,2023-09-12,The Palazzo New Territories Fotan Block and Unit: 10 seat A Building age: 14 Year Show more info about the Estate The Palazzo,1227.0,1575.0,23.0,,N,False,Y
2785103,27851032023-09-21,Residential,2023-09-21,2023-09-12,2023-09-15,Greenfield Garden New Territories Tsing Yi Block and Unit: 02G Building age: 33 Year Show more info about the Estate Greenfield Garden,368.0,485.0,5.38,,N,False,Y
2785099,27850992023-09-21,Residential,2023-09-21,2023-09-12,2023-09-15,Villa Esplanada New Territories Tsing Yi Block and Unit: Tower 02B Building age: 25 Year Show more info about the Estate Villa Esplanada,519.0,644.0,8.0,,N,False,Y
